10.3577	10.3578	10.358	10.358	10.3579	10.3579	10.3579	10.3579	10.3579	10.3579	10.3579	10.358	10.358	10.3581	10.358	10.358	10.358	10.358	10.3581	10.3583	10.3583	10.3582	10.3582	10.3582	10.3583	10.3583	10.3577	10.6659	10.666	10.666	10.666	10.6659	10.666	10.666	10.666	10.666	10.6661	10.6661	10.6662	10.6662	10.6663	10.666	10.6659	10.6659	10.6659	10.6659	10.666	10.6661	10.6661	10.6663	10.6665	10.6665	10.6664	10.6664	10.6664	10.6665	1.77857	1.83754	1.84344	2.05358	2.10483	2.11708	2.14633	2.35072	2.11974	2.04754	0.230859	0.576727	0.722341	0.731555	0.871362	0.935828	1.08621	1.41039	1.39758	1.58171	1.61587	1.57045	1.67517	1.35834	0.796851	0.689899	9.78792	9.78801	9.78842	9.78851	9.78895	0.639959	0.180239	-1.06387	-0.130864	0.168942																																																																																																																																																										
10.3577	10.3578	10.358	10.358	10.3579	10.3579	10.3579	10.3579	10.3579	10.3579	10.3579	10.3579	10.358	10.358	10.358	10.358	10.358	10.358	10.3581	10.3583	10.3583	10.3582	10.3582	10.3582	10.3583	10.3583	10.3577	10.6659	10.666	10.6659	10.6659	10.6659	10.6659	10.6659	10.6659	10.666	10.6661	10.6661	10.6662	10.6662	10.6663	10.666	10.6659	10.6659	10.6659	10.6659	10.666	10.6661	10.6661	10.6663	10.6665	10.6665	10.6664	10.6664	10.6664	10.6665	1.8349	1.8902	1.89401	2.08589	2.13505	2.1507	2.17861	2.38985	2.14787	2.07507	0.67725	0.958711	1.04853	0.975471	1.1114	1.12543	1.22268	1.49177	1.51729	1.6725	1.69364	1.64152	1.75643	1.37942	0.758344	0.635269	9.7879	9.78799	9.7884	9.78849	9.78894	0.53094	0.508442	0.0825751	0.523926	0.694826	-0.0903272																																																																																																																																																									
10.3577	10.3578	10.3579	10.358	10.3579	10.3579	10.3579	10.3579	10.3579	10.3579	10.3579	10.3579	10.3579	10.358	10.358	10.358	10.358	10.358	10.3581	10.3582	10.3582	10.3582	10.3582	10.3582	10.3583	10.3582	10.3577	10.6659	10.666	10.6659	10.6659	10.6659	10.6659	10.6659	10.6659	10.666	10.6661	10.6661	10.6662	10.6662	10.6663	10.666	10.6659	10.6659	10.6659	10.6659	10.666	10.6661	10.6661	10.6663	10.6665	10.6665	10.6664	10.6664	10.6664	10.6665	1.87203	1.92515	1.92846	2.11218	2.1599	2.17598	2.20308	2.41217	2.17201	2.10052	0.817947	1.06646	1.14784	1.07795	1.20303	1.21224	1.29754	1.54515	1.57519	1.72044	1.73884	1.68737	1.80014	1.42587	0.83714	0.595232	9.78789	9.78798	9.78839	9.78848	9.78892	0.473296	0.579291	0.277142	0.685533	0.832839	0.173005	-1.21073																																																																																																																																																								
10.3576	10.3577	10.3579	10.3579	10.3578	10.3578	10.3578	10.3578	10.3578	10.3578	10.3578	10.3578	10.3579	10.3579	10.3579	10.3579	10.3579	10.3579	10.358	10.3582	10.3582	10.3581	10.3581	10.3581	10.3582	10.3582	10.3576	10.6658	10.6659	10.6659	10.6659	10.6659	10.6659	10.6659	10.6659	10.6659	10.666	10.666	10.6661	10.6661	10.6662	10.6659	10.6659	10.6659	10.6658	10.6658	10.6659	10.6661	10.666	10.6662	10.6664	10.6664	10.6663	10.6663	10.6663	10.6664	2.2475	2.28426	2.2865	2.41691	2.45209	2.46488	2.48513	2.64753	2.46069	2.40711	1.61387	1.70428	1.75755	1.75886	1.81626	1.83386	1.88718	2.03474	2.04778	2.14364	2.1573	2.12434	2.19706	1.95712	1.65399	0.735999	9.78772	9.78781	9.78822	9.78832	9.78876	0.706402	1.18107	1.28877	1.53379	1.59523	1.32574	1.16583	1.08607																																																																																																																																																							
10.3576	10.3577	10.3578	10.3578	10.3578	10.3578	10.3578	10.3578	10.3578	10.3578	10.3578	10.3578	10.3578	10.3579	10.3579	10.3579	10.3579	10.3579	10.358	10.3581	10.3581	10.3581	10.3581	10.3581	10.3582	10.3581	10.3576	10.6658	10.6659	10.6659	10.6659	10.6659	10.6659	10.6659	10.6659	10.6659	10.666	10.666	10.6661	10.6661	10.6662	10.6659	10.6659	10.6659	10.6658	10.6658	10.6659	10.6661	10.666	10.6662	10.6664	10.6664	10.6663	10.6663	10.6663	10.6664	2.28646	2.32163	2.32348	2.44729	2.4812	2.49435	2.51387	2.67448	2.48917	2.43682	1.69906	1.78576	1.83439	1.83046	1.88566	1.89945	1.94706	2.08394	2.10037	2.19017	2.20185	2.16915	2.24087	2.00334	1.71784	0.949513	9.78771	9.7878	9.7882	9.7883	9.78874	0.923368	1.32201	1.40991	1.62756	1.68445	1.43904	1.28425	1.20943	-0.697103																																																																																																																																																						
10.3576	10.3577	10.3578	10.3578	10.3578	10.3578	10.3578	10.3578	10.3578	10.3578	10.3578	10.3578	10.3578	10.3579	10.3579	10.3579	10.3579	10.3579	10.358	10.3581	10.3581	10.3581	10.3581	10.3581	10.3581	10.3581	10.3576	10.6658	10.6659	10.6659	10.6659	10.6659	10.6659	10.6659	10.6659	10.6659	10.666	10.666	10.6661	10.6661	10.6662	10.6659	10.6658	10.6658	10.6658	10.6658	10.6659	10.6661	10.666	10.6662	10.6664	10.6664	10.6663	10.6663	10.6663	10.6664	2.31682	2.35105	2.35297	2.47422	2.50732	2.51989	2.53898	2.69489	2.51521	2.46433	1.74488	1.82422	1.87176	1.87282	1.92447	1.93979	1.9871	2.12039	2.13398	2.22181	2.23388	2.20281	2.27118	2.04537	1.77273	1.01216	9.78769	9.78778	9.78819	9.78828	9.78872	0.996959	1.36942	1.46538	1.67496	1.72843	1.49695	1.36074	1.29363	-0.352306	-1.07946																																																																																																																																																					
10.3576	10.3577	10.3578	10.3578	10.3578	10.3578	10.3578	10.3577	10.3578	10.3578	10.3578	10.3578	10.3578	10.3579	10.3579	10.3579	10.3579	10.3579	10.3579	10.3581	10.3581	10.358	10.3581	10.3581	10.3581	10.3581	10.3575	10.6658	10.6659	10.6658	10.6658	10.6658	10.6658	10.6658	10.6658	10.6659	10.666	10.666	10.6661	10.6661	10.6662	10.6659	10.6658	10.6658	10.6658	10.6658	10.6659	10.666	10.666	10.6662	10.6664	10.6664	10.6663	10.6663	10.6663	10.6664	2.36715	2.40004	2.40236	2.52119	2.5531	2.56406	2.58253	2.72811	2.56115	2.51307	1.8102	1.87381	1.92069	1.93565	1.97997	2.00051	2.04974	2.1798	2.18503	2.27121	2.28524	2.25791	2.31883	2.11912	1.86711	1.08755	9.78765	9.78774	9.78815	9.78825	9.78869	1.09518	1.42131	1.54077	1.74074	1.78797	1.58007	1.48234	1.42975	0.240924	0.121713	-0.207306																																																																																																																																																				
10.3575	10.3575	10.3577	10.3577	10.3577	10.3577	10.3576	10.3576	10.3576	10.3576	10.3577	10.3577	10.3577	10.3578	10.3577	10.3577	10.3577	10.3577	10.3578	10.358	10.358	10.3579	10.3579	10.3579	10.358	10.358	10.3574	10.6657	10.6658	10.6658	10.6658	10.6657	10.6657	10.6657	10.6657	10.6658	10.6659	10.6659	10.666	10.666	10.6661	10.6658	10.6657	10.6657	10.6657	10.6657	10.6658	10.6659	10.6659	10.6661	10.6663	10.6663	10.6662	10.6662	10.6662	10.6663	2.69215	2.71616	2.71819	2.80802	2.8322	2.83988	2.85403	2.96315	2.83857	2.80261	2.31157	2.33972	2.37021	2.39221	2.41639	2.4347	2.47011	2.55997	2.55745	2.61946	2.63148	2.61395	2.65361	2.52384	2.36292	1.92872	9.78742	9.78751	9.78792	9.78801	9.78846	1.94169	2.07351	2.15501	2.26793	2.29291	2.1822	2.14305	2.11837	1.69239	1.64572	1.57819	1.42665																																																																																																																																																			
10.3575	10.3575	10.3577	10.3577	10.3577	10.3577	10.3577	10.3576	10.3576	10.3576	10.3577	10.3577	10.3577	10.3578	10.3578	10.3577	10.3577	10.3577	10.3578	10.358	10.358	10.3579	10.3579	10.3579	10.358	10.358	10.3574	10.6657	10.6658	10.6658	10.6658	10.6657	10.6657	10.6658	10.6658	10.6658	10.6659	10.6659	10.666	10.666	10.6661	10.6658	10.6657	10.6657	10.6657	10.6657	10.6658	10.6659	10.6659	10.6661	10.6663	10.6663	10.6662	10.6662	10.6662	10.6663	2.67733	2.70172	2.70387	2.79552	2.82006	2.82757	2.84192	2.95123	2.82662	2.79037	2.28809	2.3155	2.34675	2.37085	2.3949	2.41433	2.45101	2.54302	2.53922	2.6026	2.61524	2.59784	2.63734	2.50813	2.34454	1.89453	9.78743	9.78752	9.78793	9.78803	9.78847	1.90901	2.04202	2.12761	2.24319	2.26832	2.15629	2.1189	2.09442	1.66097	1.61743	1.54766	1.38442	-1.14054																																																																																																																																																		
10.3575	10.3576	10.3577	10.3577	10.3577	10.3577	10.3577	10.3576	10.3576	10.3577	10.3577	10.3577	10.3577	10.3578	10.3578	10.3577	10.3577	10.3577	10.3578	10.358	10.358	10.3579	10.3579	10.3579	10.358	10.358	10.3574	10.6657	10.6658	10.6658	10.6658	10.6658	10.6658	10.6658	10.6658	10.6658	10.6659	10.6659	10.666	10.666	10.6661	10.6658	10.6658	10.6657	10.6657	10.6657	10.6658	10.666	10.6659	10.6661	10.6663	10.6663	10.6662	10.6662	10.6662	10.6663	2.64592	2.67106	2.67321	2.76719	2.79239	2.80028	2.81501	2.92796	2.79907	2.76169	2.24288	2.27311	2.30565	2.32903	2.35475	2.37425	2.41191	2.50702	2.50415	2.56947	2.58217	2.56384	2.60534	2.46963	2.29898	1.82632	9.78746	9.78755	9.78796	9.78805	9.7885	1.84081	1.98564	2.0742	2.19606	2.22289	2.10372	2.06214	2.03573	1.56644	1.51751	1.44014	1.25801	-0.400674	-0.73396																																																																																																																																																	
10.3575	10.3576	10.3577	10.3577	10.3577	10.3577	10.3577	10.3576	10.3577	10.3577	10.3577	10.3577	10.3577	10.3578	10.3578	10.3578	10.3578	10.3578	10.3578	10.358	10.358	10.3579	10.358	10.358	10.358	10.358	10.3574	10.6657	10.6658	10.6658	10.6658	10.6658	10.6658	10.6658	10.6658	10.6658	10.6659	10.6659	10.666	10.666	10.6661	10.6658	10.6658	10.6658	10.6657	10.6657	10.6658	10.666	10.6659	10.6661	10.6663	10.6663	10.6662	10.6662	10.6662	10.6663	2.62347	2.64917	2.65135	2.74729	2.77299	2.78103	2.79605	2.91115	2.77979	2.74168	2.20939	2.24106	2.27463	2.29827	2.32494	2.34485	2.38351	2.48118	2.47842	2.54534	2.55827	2.53945	2.58206	2.44276	2.26703	1.77501	9.78748	9.78757	9.78798	9.78807	9.78851	1.79003	1.94264	2.03441	2.16098	2.18888	2.06495	2.02143	1.99393	1.49954	1.4486	1.36543	1.16562	-0.0192913	-0.242077	-1.1596																																																																																																																																																
10.3575	10.3576	10.3577	10.3577	10.3577	10.3577	10.3577	10.3576	10.3577	10.3577	10.3577	10.3577	10.3577	10.3578	10.3578	10.3578	10.3578	10.3578	10.3578	10.358	10.358	10.3579	10.358	10.358	10.358	10.358	10.3574	10.6657	10.6658	10.6658	10.6658	10.6658	10.6658	10.6658	10.6658	10.6658	10.6659	10.6659	10.666	10.666	10.6661	10.6658	10.6658	10.6658	10.6657	10.6657	10.6658	10.666	10.6659	10.6661	10.6663	10.6663	10.6662	10.6662	10.6662	10.6663	2.62524	2.65091	2.65316	2.74931	2.77499	2.78285	2.79786	2.91205	2.78185	2.74391	2.21079	2.24129	2.27488	2.29978	2.32591	2.34636	2.38537	2.48321	2.47957	2.54662	2.55983	2.54132	2.58331	2.4461	2.27109	1.77744	9.78748	9.78757	9.78797	9.78807	9.78851	1.7933	1.94307	2.03615	2.16229	2.18978	2.06722	2.02586	1.99903	1.512	1.46476	1.38298	1.18276	-0.0264329	-0.30188	-1.15817	-1.93964																																																																																																																																															
10.3575	10.3576	10.3577	10.3577	10.3577	10.3577	10.3577	10.3576	10.3577	10.3577	10.3577	10.3577	10.3577	10.3578	10.3578	10.3578	10.3577	10.3577	10.3578	10.358	10.358	10.3579	10.3579	10.358	10.358	10.358	10.3574	10.6657	10.6658	10.6658	10.6658	10.6658	10.6658	10.6658	10.6658	10.6658	10.6659	10.6659	10.666	10.666	10.6661	10.6658	10.6658	10.6658	10.6657	10.6657	10.6658	10.666	10.6659	10.6661	10.6663	10.6663	10.6662	10.6662	10.6662	10.6663	2.64008	2.6654	2.66773	2.76318	2.78856	2.79604	2.81088	2.92242	2.79546	2.75819	2.23114	2.25895	2.292	2.31877	2.3435	2.36459	2.40362	2.50034	2.4952	2.56157	2.57511	2.5574	2.59776	2.46592	2.29485	1.80964	9.78746	9.78755	9.78796	9.78806	9.7885	1.82647	1.96729	2.0606	2.18338	2.20963	2.09192	2.05506	2.02991	1.56826	1.52752	1.45101	1.26056	-0.135831	-0.554745	-0.950085	-0.785615	-1.12493																																																																																																																																														
10.3575	10.3576	10.3577	10.3577	10.3577	10.3577	10.3577	10.3577	10.3577	10.3577	10.3577	10.3577	10.3577	10.3578	10.3578	10.3578	10.3578	10.3578	10.3578	10.358	10.358	10.358	10.358	10.358	10.358	10.358	10.3574	10.6657	10.6659	10.6658	10.6658	10.6658	10.6658	10.6658	10.6658	10.6658	10.6659	10.6659	10.666	10.666	10.6661	10.6658	10.6658	10.6658	10.6657	10.6657	10.6658	10.666	10.6659	10.6661	10.6663	10.6663	10.6662	10.6662	10.6662	10.6663	2.59296	2.6195	2.62208	2.72258	2.74905	2.75644	2.77192	2.88611	2.75641	2.71789	2.15727	2.18522	2.22076	2.25162	2.2771	2.30063	2.34296	2.44607	2.43885	2.50926	2.52409	2.50607	2.54736	2.41277	2.23201	1.6967	9.7875	9.78759	9.788	9.78809	9.78854	1.71741	1.86804	1.97286	2.10552	2.13316	2.00813	1.97307	1.94736	1.45189	1.41895	1.3346	1.10471	0.456929	0.249928	-0.0140038	-0.230619	-0.364474	-0.342751																																																																																																																																													
10.3575	10.3576	10.3577	10.3577	10.3577	10.3577	10.3577	10.3577	10.3577	10.3577	10.3577	10.3577	10.3577	10.3578	10.3578	10.3578	10.3578	10.3578	10.3579	10.358	10.358	10.358	10.358	10.358	10.358	10.358	10.3575	10.6657	10.6659	10.6658	10.6658	10.6658	10.6658	10.6658	10.6658	10.6658	10.6659	10.6659	10.666	10.666	10.6661	10.6658	10.6658	10.6658	10.6657	10.6658	10.6658	10.666	10.6659	10.6662	10.6663	10.6663	10.6662	10.6662	10.6662	10.6663	2.57856	2.60544	2.60781	2.70835	2.7351	2.74321	2.75883	2.87718	2.74228	2.70283	2.13921	2.17233	2.20826	2.23448	2.26243	2.28412	2.3256	2.42922	2.42533	2.49596	2.50986	2.49044	2.53453	2.39062	2.20473	1.66474	9.78751	9.7876	9.78801	9.7881	9.78855	1.68249	1.84891	1.9503	2.08705	2.11676	1.98408	1.93973	1.91084	1.37003	1.32207	1.22746	0.980254	0.469947	0.313377	-0.0716558	-0.464339	-0.461318	-0.147312	-0.632682																																																																																																																																												
10.3575	10.3576	10.3578	10.3578	10.3577	10.3577	10.3577	10.3577	10.3577	10.3577	10.3577	10.3577	10.3578	10.3578	10.3578	10.3578	10.3578	10.3578	10.3579	10.3581	10.3581	10.358	10.358	10.358	10.3581	10.3581	10.3575	10.6658	10.6659	10.6658	10.6658	10.6658	10.6658	10.6658	10.6658	10.6658	10.666	10.666	10.666	10.666	10.6661	10.6659	10.6658	10.6658	10.6658	10.6658	10.6658	10.666	10.6659	10.6662	10.6663	10.6663	10.6663	10.6663	10.6662	10.6663	2.52873	2.55694	2.55931	2.66394	2.69185	2.70058	2.71683	2.84127	2.69923	2.65787	2.06376	2.10249	2.14086	2.16554	2.19669	2.21845	2.26176	2.37114	2.36892	2.44304	2.45706	2.43599	2.48361	2.32815	2.12886	1.5402	9.78755	9.78764	9.78805	9.78814	9.78858	1.55782	1.75117	1.85834	2.00785	2.04094	1.89382	1.84082	1.80796	1.18092	1.12315	1.00667	0.686323	0.800229	0.704742	0.445411	0.221175	0.25148	0.432456	0.0894742	-0.387159																																																																																																																																											
10.3575	10.3576	10.3578	10.3578	10.3577	10.3577	10.3577	10.3577	10.3577	10.3577	10.3577	10.3577	10.3578	10.3578	10.3578	10.3578	10.3578	10.3578	10.3579	10.3581	10.3581	10.358	10.358	10.358	10.3581	10.3581	10.3575	10.6658	10.6659	10.6658	10.6658	10.6658	10.6658	10.6658	10.6658	10.6658	10.666	10.666	10.666	10.666	10.6661	10.6659	10.6658	10.6658	10.6658	10.6658	10.6658	10.666	10.6659	10.6662	10.6663	10.6663	10.6663	10.6663	10.6662	10.6663	2.52757	2.55584	2.5583	2.66355	2.6915	2.70002	2.71631	2.83989	2.69899	2.65775	2.05995	2.09721	2.13584	2.16246	2.19299	2.21564	2.25967	2.36977	2.3663	2.44089	2.45535	2.43465	2.48158	2.32849	2.12944	1.5338	9.78755	9.78764	9.78805	9.78814	9.78858	1.55311	1.74349	1.85366	2.00355	2.03625	1.89024	1.8404	1.80846	1.19158	1.14168	1.02826	0.706758	0.808763	0.705244	0.454699	0.234724	0.250881	0.415854	0.00611957	-0.418721	-1.82718																																																																																																																																										
10.3575	10.3576	10.3577	10.3578	10.3577	10.3577	10.3577	10.3577	10.3577	10.3577	10.3577	10.3577	10.3577	10.3578	10.3578	10.3578	10.3578	10.3578	10.3579	10.358	10.358	10.358	10.358	10.358	10.3581	10.358	10.3575	10.6657	10.6659	10.6658	10.6658	10.6658	10.6658	10.6658	10.6658	10.6658	10.666	10.666	10.666	10.666	10.6661	10.6659	10.6658	10.6658	10.6657	10.6658	10.6658	10.666	10.6659	10.6662	10.6663	10.6663	10.6663	10.6663	10.6662	10.6663	2.54612	2.57392	2.57665	2.68181	2.70939	2.71695	2.73306	2.8512	2.7171	2.67709	2.08352	2.11354	2.15168	2.18477	2.21189	2.2371	2.28229	2.39165	2.38368	2.45798	2.47368	2.45486	2.49805	2.35755	2.1658	1.57765	9.78753	9.78763	9.78803	9.78813	9.78857	1.60155	1.76817	1.88359	2.02767	2.05746	1.92232	1.88593	1.85864	1.31578	1.2889	1.19452	0.91679	0.769095	0.630069	0.418745	0.230413	0.188015	0.267653	-0.485342	-0.366694	-0.235928	-0.444708																																																																																																																																									
10.3575	10.3576	10.3578	10.3578	10.3577	10.3577	10.3577	10.3577	10.3577	10.3577	10.3577	10.3578	10.3578	10.3579	10.3578	10.3578	10.3578	10.3578	10.3579	10.3581	10.3581	10.358	10.358	10.358	10.3581	10.3581	10.3575	10.6658	10.6659	10.6658	10.6658	10.6658	10.6658	10.6658	10.6658	10.6658	10.666	10.666	10.666	10.666	10.6661	10.6659	10.6658	10.6658	10.6658	10.6658	10.6658	10.666	10.6659	10.6662	10.6663	10.6663	10.6663	10.6663	10.6662	10.6663	2.50209	2.53113	2.53404	2.64393	2.67259	2.68023	2.69695	2.81849	2.68068	2.63931	2.0118	2.04332	2.08417	2.12031	2.1488	2.17605	2.22437	2.34019	2.33096	2.40925	2.42597	2.40654	2.45128	2.30607	2.10365	1.45735	9.78757	9.78766	9.78806	9.78816	9.7886	1.48561	1.66775	1.79561	1.95158	1.9834	1.83843	1.80229	1.77392	1.19026	1.17659	1.07533	0.750612	0.997585	0.890823	0.724135	0.579405	0.559009	0.624939	0.162581	0.160408	-0.0808576	-0.260971	-0.575362																																																																																																																																								
10.3576	10.3576	10.3578	10.3578	10.3577	10.3577	10.3577	10.3577	10.3577	10.3577	10.3577	10.3578	10.3578	10.3579	10.3578	10.3578	10.3578	10.3578	10.3579	10.3581	10.3581	10.358	10.358	10.358	10.3581	10.3581	10.3575	10.6658	10.6659	10.6658	10.6658	10.6658	10.6658	10.6658	10.6658	10.6658	10.666	10.666	10.666	10.666	10.6661	10.6659	10.6658	10.6658	10.6658	10.6658	10.6659	10.666	10.666	10.6662	10.6663	10.6663	10.6663	10.6663	10.6663	10.6663	2.48892	2.51828	2.52083	2.62989	2.6588	2.66757	2.6844	2.81185	2.66654	2.62393	1.99799	2.03847	2.07935	2.10657	2.13912	2.16269	2.20891	2.32435	2.321	2.39883	2.4138	2.39216	2.44121	2.2813	2.0716	1.42648	9.78757	9.78767	9.78807	9.78817	9.78861	1.44745	1.65884	1.77693	1.93798	1.97312	1.81605	1.76212	1.72777	1.04452	0.997531	0.867565	0.463977	1.00001	0.916022	0.717559	0.552397	0.565411	0.686038	0.35755	0.124209	-0.672931	-0.744412	-0.0750278	-0.328538																																																																																																																																							
10.3576	10.3576	10.3578	10.3578	10.3578	10.3577	10.3577	10.3577	10.3577	10.3577	10.3577	10.3578	10.3578	10.3579	10.3578	10.3578	10.3578	10.3578	10.3579	10.3581	10.3581	10.358	10.358	10.358	10.3581	10.3581	10.3575	10.6658	10.6659	10.6658	10.6658	10.6658	10.6658	10.6658	10.6658	10.6658	10.666	10.666	10.666	10.666	10.6661	10.6659	10.6658	10.6658	10.6658	10.6658	10.6659	10.666	10.666	10.6662	10.6663	10.6663	10.6663	10.6663	10.6663	10.6663	2.46778	2.49781	2.50068	2.61342	2.64291	2.6511	2.66829	2.79473	2.6511	2.60826	1.95757	1.99437	2.0372	2.07138	2.10273	2.12974	2.17934	2.29953	2.29209	2.37293	2.38958	2.36872	2.41648	2.26141	2.04814	1.35688	9.78759	9.78768	9.78809	9.78818	9.78862	1.38531	1.5941	1.72691	1.89423	1.9291	1.77113	1.72705	1.69517	1.03526	1.02166	0.904158	0.505264	1.11023	1.02332	0.862624	0.727556	0.72326	0.801612	0.453659	0.365667	-0.0388599	-0.152374	-0.0320835	-0.750517	-0.64405																																																																																																																																						
10.3576	10.3576	10.3578	10.3578	10.3578	10.3578	10.3578	10.3577	10.3577	10.3577	10.3578	10.3578	10.3578	10.3579	10.3579	10.3578	10.3578	10.3578	10.3579	10.3581	10.3581	10.358	10.358	10.358	10.3581	10.3581	10.3575	10.6658	10.6659	10.6658	10.6658	10.6658	10.6658	10.6658	10.6658	10.6658	10.666	10.666	10.6661	10.666	10.6661	10.6659	10.6658	10.6658	10.6658	10.6658	10.6659	10.666	10.666	10.6662	10.6663	10.6663	10.6663	10.6663	10.6663	10.6663	2.42738	2.45861	2.46149	2.5779	2.60841	2.61715	2.63489	2.76666	2.61678	2.57226	1.89197	1.93467	1.97999	2.01255	2.04712	2.07421	2.12566	2.25145	2.24558	2.3297	2.34644	2.32405	2.37509	2.20935	1.98293	1.23123	9.78761	9.78771	9.78811	9.78821	9.78865	1.26037	1.5031	1.64303	1.82461	1.86308	1.68939	1.6366	1.60065	0.842784	0.837893	0.701396	0.193474	1.24131	1.17065	1.02618	0.909177	0.912532	0.98777	0.72031	0.621042	0.244719	0.200595	0.378584	-0.0304299	-0.264639	-0.691247																																																																																																																																					
10.3576	10.3576	10.3578	10.3578	10.3578	10.3578	10.3578	10.3577	10.3577	10.3578	10.3578	10.3578	10.3578	10.3579	10.3579	10.3578	10.3578	10.3578	10.3579	10.3581	10.3581	10.358	10.358	10.358	10.3581	10.3581	10.3575	10.6658	10.6659	10.6658	10.6658	10.6658	10.6658	10.6658	10.6658	10.6658	10.666	10.666	10.6661	10.666	10.6661	10.6659	10.6658	10.6658	10.6658	10.6658	10.6659	10.666	10.666	10.6662	10.6663	10.6663	10.6663	10.6663	10.6663	10.6663	2.41479	2.44642	2.4494	2.5675	2.59835	2.60701	2.62495	2.7573	2.60688	2.56202	1.8691	1.91164	1.95802	1.99252	2.02726	2.05545	2.10827	2.23647	2.2296	2.31519	2.33246	2.31006	2.36125	2.19525	1.96561	1.18741	9.78762	9.78771	9.78812	9.78821	9.78866	1.21953	1.46746	1.61377	1.79995	1.83896	1.66223	1.61137	1.57564	0.815586	0.826349	0.695282	0.198517	1.28506	1.2161	1.08032	0.970436	0.972061	1.04017	0.782298	0.700615	0.367286	0.324468	0.459189	0.0642223	-0.0671855	-0.487161	-1.76669																																																																																																																																				
10.3576	10.3576	10.3578	10.3578	10.3578	10.3578	10.3577	10.3577	10.3577	10.3577	10.3577	10.3578	10.3578	10.3579	10.3578	10.3578	10.3578	10.3578	10.3579	10.3581	10.3581	10.358	10.358	10.358	10.3581	10.3581	10.3575	10.6658	10.6659	10.6658	10.6658	10.6658	10.6658	10.6658	10.6658	10.6658	10.666	10.666	10.666	10.666	10.6661	10.6659	10.6658	10.6658	10.6658	10.6658	10.6659	10.666	10.666	10.6662	10.6663	10.6663	10.6663	10.6663	10.6663	10.6663	2.46188	2.49209	2.49507	2.6089	2.63855	2.64654	2.66382	2.78979	2.64689	2.60402	1.94613	1.98146	2.02486	2.06144	2.09227	2.12043	2.17109	2.29266	2.28381	2.36555	2.38274	2.36219	2.40942	2.25632	2.04237	1.33837	9.78759	9.78768	9.78809	9.78818	9.78863	1.36938	1.57543	1.71301	1.88183	1.91646	1.75886	1.71854	1.68769	1.04222	1.03899	0.927249	0.54189	1.14479	1.05802	0.908364	0.782242	0.774339	0.841511	0.498287	0.444035	0.110132	0.00438393	0.0309873	-0.719167	-0.368256	-1.79029	-0.660969	-0.533658																																																																																																																																			
10.3576	10.3576	10.3578	10.3578	10.3578	10.3578	10.3578	10.3577	10.3577	10.3577	10.3578	10.3578	10.3578	10.3579	10.3578	10.3578	10.3578	10.3578	10.3579	10.3581	10.3581	10.358	10.358	10.358	10.3581	10.3581	10.3575	10.6658	10.6659	10.6658	10.6658	10.6658	10.6658	10.6658	10.6658	10.6658	10.666	10.666	10.666	10.666	10.6661	10.6659	10.6658	10.6658	10.6658	10.6658	10.6659	10.666	10.666	10.6662	10.6663	10.6663	10.6663	10.6663	10.6663	10.6663	2.44879	2.47939	2.48238	2.59743	2.62741	2.63556	2.65303	2.78064	2.63582	2.59242	1.92469	1.9617	2.00593	2.04225	2.07403	2.10233	2.15366	2.27709	2.26862	2.35145	2.36872	2.34772	2.39593	2.23967	2.0216	1.29759	9.7876	9.78769	9.7881	9.78819	9.78864	1.32923	1.54522	1.68562	1.85903	1.89475	1.73233	1.6898	1.65784	0.986244	0.986637	0.870506	0.459942	1.18638	1.10502	0.959614	0.838395	0.833547	0.901086	0.585443	0.521247	0.180525	0.0958106	0.168253	-0.436984	-0.310543	-1.40993	-0.990053	-0.850717	-1.83163																																																																																																																																		
10.3576	10.3576	10.3578	10.3578	10.3578	10.3578	10.3578	10.3577	10.3577	10.3578	10.3578	10.3578	10.3578	10.3579	10.3579	10.3578	10.3578	10.3578	10.3579	10.3581	10.3581	10.358	10.358	10.358	10.3581	10.3581	10.3575	10.6658	10.6659	10.6658	10.6658	10.6658	10.6658	10.6658	10.6658	10.6658	10.666	10.666	10.6661	10.666	10.6662	10.6659	10.6658	10.6658	10.6658	10.6658	10.6659	10.666	10.666	10.6662	10.6663	10.6663	10.6663	10.6663	10.6663	10.6663	2.41586	2.44718	2.44935	2.56267	2.59326	2.60395	2.62167	2.76243	2.60092	2.55467	1.89398	1.95182	1.99538	2.01005	2.05111	2.07041	2.11635	2.23833	2.24349	2.32496	2.33818	2.31215	2.37013	2.17999	1.94488	1.25029	9.78762	9.78772	9.78812	9.78822	9.78866	1.25861	1.53926	1.64874	1.83012	1.87318	1.68454	1.59635	1.54891	0.573715	0.435145	0.187386	-0.624988	1.29762	1.25349	1.10684	0.999892	1.02366	1.11892	0.957155	0.791488	0.426387	0.469072	0.761155	0.614213	0.193376	0.359019	0.10154	0.171574	0.430891	0.36328																																																																																																																																	
